NAME ,KEY,BPM,A,B,C,D,E,F,G,Major/Minor,Sharp/Flat
ccWrbGEFgI8.mp3,D# major,87,,,,,,,,,
CgxYSbtp9JE.mp3,G major,165,,,,,,,,,
CFHpEF261Eg.mp3,A# major,120,,,,,,,,,
CkF1rck0hIc.mp3,A major,142,,,,,,,,,
ckXUcAULF6Q.mp3,F major,130,,,,,,,,,
ckwJXpe7fQs.mp3,A minor,123,,,,,,,,,
ck14LKBI9GM.mp3,F minor,132,,,,,,,,,
cLqnbOhRovY.mp3,G major,130,,,,,,,,,
cnIYtqPUlFs.mp3,E minor,104,,,,,,,,,
Clu36dt2y88.mp3,F major,78,,,,,,,,,
cO7iCbtlcIc.mp3,A# minor,129,,,,,,,,,
cp1DMQ-x33k.mp3,G major,144,,,,,,,,,
CPtRohwHMB4.mp3,A minor,112,,,,,,,,,
Cs6A-FCUPdw.mp3,A minor,129,,,,,,,,,
csrPT9ClVUc.mp3,D minor,123,,,,,,,,,
ctemZdDG7YA.mp3,A# major,123,,,,,,,,,
CtWirGxV7Q8.mp3,A major,100,,,,,,,,,
Cqs2F-lpGrA.mp3,A minor,75,,,,,,,,,
Cu-qFrFMc_w.mp3,B major,100,,,,,,,,,
cTfmQht0AdE.mp3,A major,125,,,,,,,,,
cvnqS95cEJ8.mp3,A minor,90,,,,,,,,,
cv157ZIInUk.mp3,D minor,113,,,,,,,,,
CwpNQWrD8PY.mp3,F major,117,,,,,,,,,
Cx_5i5rWVE0.mp3,A minor,144,,,,,,,,,
CXO_zyozrHA.mp3,D major,95,,,,,,,,,
CXPgCq-EMk8.mp3,C minor,142,,,,,,,,,
cw6x80Qdzak.mp3,A minor,90,,,,,,,,,
cXw2gm4yPEE.mp3,E major,162,,,,,,,,,
CzcxM6u7ey0.mp3,C major,98,,,,,,,,,
cYIN-b8qjmo.mp3,A# major,100,,,,,,,,,
cZTD62e566U.mp3,G# major,164,,,,,,,,,
czYixQFLbd4.mp3,A major,152,,,,,,,,,
cyVzjoj96vs.mp3,A major,110,,,,,,,,,
D1leFabPbPw.mp3,D minor,128,,,,,,,,,
D0cyg74awpI.mp3,A minor,118,,,,,,,,,
D-ie_aFsfb8.mp3,F# minor,123,,,,,,,,,
D3KsGTIeO7A.mp3,C minor,104,,,,,,,,,
d2QNuDUTocE.mp3,A# minor,129,,,,,,,,,
D3J7R6WBJJc.mp3,E major,135,,,,,,,,,
d4m2LDCuADg.mp3,A minor,128,,,,,,,,,
D5l-H3fj8Rw.mp3,A# minor,95,,,,,,,,,
D5H1A7-6E_U.mp3,G# major,128,,,,,,,,,
D93S3UVU8pk.mp3,D major,156,,,,,,,,,
daIrc6uBRkc.mp3,D major,165,,,,,,,,,
d5kW4pI_VQw.mp3,D major,100,,,,,,,,,
dcNrh8FL3vE.mp3,E major,82,,,,,,,,,
dBVeiyPVWrU.mp3,F minor,119,,,,,,,,,
Dd_GSSQQGNY.mp3,C minor,109,,,,,,,,,
dcTjsBMIRU0.mp3,D# major,83,,,,,,,,,
dGcIUitNlGQ.mp3,G# major,102,,,,,,,,,
dDTBnsqxZ3k.mp3,A# minor,96,,,,,,,,,
dhwKGg4mhiY.mp3,G major,100,,,,,,,,,
DG6fhub9HDQ.mp3,A major,117,,,,,,,,,
Dip_ThFvjKI.mp3,A# major,163,,,,,,,,,
dJaLU0w5Do4.mp3,A major,125,,,,,,,,,
dI-xHMM8wXE.mp3,A minor,100,,,,,,,,,
DkJ2tyCzyiA.mp3,F major,139,,,,,,,,,
DJLDF6qZUX0.mp3,C major,120,,,,,,,,,
dJy8MUESM3k.mp3,E major,185,,,,,,,,,
DlB4hFTAxOo.mp3,D major,100,,,,,,,,,
dKj4PDldebc.mp3,C minor,108,,,,,,,,,
dlcbYh3IKVM.mp3,E major,132,,,,,,,,,
Dlf1_vuIR4I.mp3,B minor,108,,,,,,,,,
dlEbGH9HeVg.mp3,F minor,113,,,,,,,,,
DLGac1KQbsU.mp3,E minor,96,,,,,,,,,
dlNnjtEXyi0.mp3,G minor,90,,,,,,,,,
DMA4o6zqw58.mp3,A minor,96,,,,,,,,,
dn7u5XvupSU.mp3,G major,115,,,,,,,,,
DM58BGhJ6oo.mp3,G# major,93,,,,,,,,,
DPEJB-FCItk.mp3,D major,118,,,,,,,,,
drjhfrRFoeA.mp3,D major,84,,,,,,,,,
dSEI_Iny_zc.mp3,D minor,172,,,,,,,,,
dSi0fJq0wKI.mp3,C minor,89,,,,,,,,,
dt8WKBM6Tjs.mp3,C major,151,,,,,,,,,
DoXRMooXv0c.mp3,D# major,136,,,,,,,,,
dQmK1CnwOUI.mp3,G# major,129,,,,,,,,,
dUwUAWmA3rk.mp3,F minor,142,,,,,,,,,
dTcv5q4WfMM.mp3,D major,84,,,,,,,,,
dUig9IAwggM.mp3,F minor,120,,,,,,,,,
DvpKouRTCx0.mp3,F major,104,,,,,,,,,
dvWGLcdI8o8.mp3,F# major,113,,,,,,,,,
dX_YU9zCqqA.mp3,F# major,108,,,,,,,,,
dWspEgdrUdM.mp3,A# major,107,,,,,,,,,
DwhTYFwfACA.mp3,C# minor,98,,,,,,,,,
dxtVed45gVo.mp3,A major,144,,,,,,,,,
DyMtcblMXfM.mp3,F major,113,,,,,,,,,
dytCWrf92zc.mp3,G# major,106,,,,,,,,,
dY1ecfWT3GQ.mp3,A minor,117,,,,,,,,,
DyO-z_7Ip9c.mp3,F# minor,80,,,,,,,,,
DYYy8_GCdn4.mp3,F major,129,,,,,,,,,
DZRmcKX85so.mp3,G major,93,,,,,,,,,
e0vyx9sa99E.mp3,A minor,112,,,,,,,,,
E-MRp96TgbQ.mp3,F minor,95,,,,,,,,,
dZmuTGFusIs.mp3,A major,101,,,,,,,,,
e3fv8IbnhXw.mp3,D major,117,,,,,,,,,
E3h-T3KQNxU.mp3,C minor,117,,,,,,,,,
E4_ygnUilm4.mp3,C major,172,,,,,,,,,
e3hB3iOQKjY.mp3,E major,117,,,,,,,,,
e4SQT8epHOc.mp3,C minor,133,,,,,,,,,
e8iwjnN8j3A.mp3,G major,120,,,,,,,,,
E3pMBPFUPFM.mp3,A minor,98,,,,,,,,,
e52TSXwj774.mp3,G major,81,,,,,,,,,
e8374g64kCE.mp3,C major,125,,,,,,,,,
eBDXxtnRp4Y.mp3,A minor,112,,,,,,,,,
EbnWbdR9wSY.mp3,D minor,129,,,,,,,,,
e60aAnThrvU.mp3,A minor,140,,,,,,,,,
Ed3vswxJKgI.mp3,C major,124,,,,,,,,,
EC9j6Wfdq3o.mp3,A# major,136,,,,,,,,,
E71sKFD-spQ.mp3,F# major,128,,,,,,,,,
eeVelhH-aIU.mp3,C# minor,152,,,,,,,,,
eEgMjH9bVgQ.mp3,D minor,127,,,,,,,,,
Ei6JvK0W60I.mp3,A# major,172,,,,,,,,,
eFYH9kMHiIg.mp3,C major,162,,,,,,,,,
EgmNEgIFBTQ.mp3,D major,103,,,,,,,,,
EIv10asX7cc.mp3,A major,132,,,,,,,,,
eI6mIlHKrVY.mp3,A major,127,,,,,,,,,
ejEBSeddCg8.mp3,C minor,108,,,,,,,,,
EjQ5Yw72xtA.mp3,G major,101,,,,,,,,,
eikcKu89fDs.mp3,F major,126,,,,,,,,,
EJxibzQfeBA.mp3,C major,132,,,,,,,,,
Ejf8lk9nYH4.mp3,D# minor,172,,,,,,,,,
EJtZiGb5nEU.mp3,G major,164,,,,,,,,,
eke4s0erdgs.mp3,A major,89,,,,,,,,,
eLhLqDUwPok.mp3,B minor,97,,,,,,,,,
EkcRPhF2gO0.mp3,G# major,137,,,,,,,,,
EmzgkMsf_GQ.mp3,A minor,118,,,,,,,,,
ENau7AkayN8.mp3,A# major,128,,,,,,,,,
enJbXlb4zqo.mp3,F# major,120,,,,,,,,,
ENp3y6Sk8pk.mp3,A minor,155,,,,,,,,,
EOyQfd7OqIY.mp3,D# major,162,,,,,,,,,
en4muUSIRT4.mp3,G major,135,,,,,,,,,
eQL3EiJnXFU.mp3,F major,185,,,,,,,,,
eoCNG4yP3Tc.mp3,C major,165,,,,,,,,,
EQtwo0xPvK4.mp3,A minor,139,,,,,,,,,
EQobIUE1zTU.mp3,D minor,115,,,,,,,,,
erhsuXTyDww.mp3,A# minor,178,,,,,,,,,
evApapdysp0.mp3,A minor,140,,,,,,,,,
ew9cEATPzDE.mp3,A# minor,117,,,,,,,,,
ewcsazvpxT0.mp3,A minor,105,,,,,,,,,
eX4MdXF3OWI.mp3,G# minor,120,,,,,,,,,
excxIZ4wUvg.mp3,C major,92,,,,,,,,,
EYEHUOpwNvE.mp3,G minor,114,,,,,,,,,
EZ5MxR80uYw.mp3,C major,98,,,,,,,,,
eyzWlMZ1Y54.mp3,C major,118,,,,,,,,,
Es_uivijpek.mp3,F minor,123,,,,,,,,,
eZgD89VYkVc.mp3,D# major,161,,,,,,,,,
F_ivP4xqeZo.mp3,D major,107,,,,,,,,,
F_M7zOew2Pc.mp3,E minor,115,,,,,,,,,
F_-gmK5qRrY.mp3,F major,129,,,,,,,,,
f_SwD7RveNE.mp3,D# minor,95,,,,,,,,,
f_mJmL5B47c.mp3,G major,140,,,,,,,,,
F-z_WSTjr7c.mp3,C major,126,,,,,,,,,
F0yNIR6IrCg.mp3,F major,116,,,,,,,,,
F-n-2itvI6M.mp3,D major,126,,,,,,,,,
F-OgKyUuFfI.mp3,C major,137,,,,,,,,,
f1PNQwHZuJc.mp3,D# major,162,,,,,,,,,
F02kgBHjBms.mp3,F minor,151,,,,,,,,,
F0ZSXQCXX1A.mp3,A major,107,,,,,,,,,
F4dQ0RchtJw.mp3,D# minor,123,,,,,,,,,
f1ZK7T5dezI.mp3,C minor,90,,,,,,,,,
faAZo970RA4.mp3,C minor,109,,,,,,,,,
F9_Vz_xVjAU.mp3,G major,149,,,,,,,,,
F7hwvWIK1eM.mp3,C# major,137,,,,,,,,,
fB9ERHjCzfI.mp3,A minor,118,,,,,,,,,
FcVno8saeZY.mp3,B major,105,,,,,,,,,
fF0ZmIf7H9k.mp3,G major,156,,,,,,,,,
fDoDUC9M0Sg.mp3,G major,149,,,,,,,,,
faTF8wpZ4gA.mp3,C minor,117,,,,,,,,,
FHDKHKixKdY.mp3,F minor,115,,,,,,,,,
FhfcdqMTtU4.mp3,E major,140,,,,,,,,,
ffQf0ztguzs.mp3,F major,153,,,,,,,,,
FFsL8JBVWm4.mp3,A major,107,,,,,,,,,
FhjX5ld3_v0.mp3,A minor,109,,,,,,,,,
fHV2iN0TmMA.mp3,A minor,123,,,,,,,,,
fiMdhT67xqA.mp3,E major,130,,,,,,,,,
fi7G0RgqcxQ.mp3,F major,117,,,,,,,,,
Fj7kFvk-T7g.mp3,C major,133,,,,,,,,,
fKTTV-E-aLs.mp3,A minor,115,,,,,,,,,
fk_YSO0py7s.mp3,D minor,121,,,,,,,,,
FlzMcscSa4A.mp3,D minor,162,,,,,,,,,
FmlzOh-1KJA.mp3,C# minor,100,,,,,,,,,
FivFaqZrr4A.mp3,G major,107,,,,,,,,,
FnJ645xph3o.mp3,C major,111,,,,,,,,,
fLCEd8xk1BE.mp3,C major,153,,,,,,,,,
fncOu6dp1IY.mp3,G# major,133,,,,,,,,,
FoGGDKV88Fg.mp3,F major,83,,,,,,,,,
fOUilxJWm24.mp3,A major,104,,,,,,,,,
Fr6FklMc6B0.mp3,G minor,100,,,,,,,,,
FqvLcVBOhP4.mp3,A major,129,,,,,,,,,
fq9mw8wR-1Q.mp3,B minor,132,,,,,,,,,
fsE0g-8CDQo.mp3,A minor,87,,,,,,,,,
FT7lLnd_DYE.mp3,D# major,91,,,,,,,,,
FsofrMY5kbo.mp3,D major,112,,,,,,,,,
FsW2QM2oLy4.mp3,A# major,126,,,,,,,,,
ftgxuNLVvVw.mp3,F major,120,,,,,,,,,
FtnESCiZRnw.mp3,B minor,155,,,,,,,,,
FVsgso273EE.mp3,C minor,166,,,,,,,,,
fXT3Sma4-rg.mp3,F major,165,,,,,,,,,
FxZ_Z-_j71I.mp3,D# minor,107,,,,,,,,,
fwcYbo7pjto.mp3,C# major,106,,,,,,,,,
FVuNTiqHys0.mp3,A minor,135,,,,,,,,,
FxZNhjkMtFE.mp3,G major,137,,,,,,,,,
fylVXsXr5Jk.mp3,A minor,114,,,,,,,,,
FyVjesaMg1E.mp3,G major,109,,,,,,,,,
fyxJwYV1a6s.mp3,C# minor,127,,,,,,,,,
g0ha6Mb5_YQ.mp3,A major,164,,,,,,,,,
g_dFf9mWxPI.mp3,C minor,112,,,,,,,,,
g0jv6M6rW7w.mp3,F minor,117,,,,,,,,,
g0qawngQi6Q.mp3,G# minor,118,,,,,,,,,
g0u0oEUcasU.mp3,F minor,148,,,,,,,,,
G1FV7dND0NY.mp3,G# major,104,,,,,,,,,
G1cVbfyFdf0.mp3,F major,103,,,,,,,,,
G1kkx2m-JSg.mp3,A major,178,,,,,,,,,
G2wBnjtmmg8.mp3,D major,117,,,,,,,,,
g4qWbtSCxtc.mp3,G# major,111,,,,,,,,,
G01psD8GU-M.mp3,D# minor,147,,,,,,,,,
g2X9Q-Xre_Q.mp3,C# minor,123,,,,,,,,,
g6QJybQBjyM.mp3,D major,144,,,,,,,,,
g6krjPi4Osc.mp3,D# major,129,,,,,,,,,
G9ZvxYcPJk8.mp3,A# minor,155,,,,,,,,,
g7xSwrdkOMM.mp3,A minor,111,,,,,,,,,
g7trxwtUgVg.mp3,A major,105,,,,,,,,,
gcbLmoYWMiU.mp3,A major,156,,,,,,,,,
GdZxbmEHW7M.mp3,A minor,135,,,,,,,,,
gEpfTicDVUE.mp3,G# major,92,,,,,,,,,
GEVMkdScUZc.mp3,G minor,92,,,,,,,,,
GF1RZ2A1cq4.mp3,F major,123,,,,,,,,,
ganRbr-WBiI.mp3,E major,115,,,,,,,,,
gEMUUL-Q7Io.mp3,D major,99,,,,,,,,,
GfUhExdNjK8.mp3,F# minor,107,,,,,,,,,
gg8P9fM3G8k.mp3,F major,149,,,,,,,,,
Ggg0bsUfLBk.mp3,D minor,85,,,,,,,,,
GI4QhYrDQjQ.mp3,C major,142,,,,,,,,,
ghex3MkcoJw.mp3,F minor,152,,,,,,,,,
GgiDBuBxl6w.mp3,C major,136,,,,,,,,,
giGkt5oAhT0.mp3,A major,129,,,,,,,,,
GINmvzOpfvc.mp3,C# minor,96,,,,,,,,,
gJGPsrTaGiw.mp3,A minor,96,,,,,,,,,
gKqqoQ0ug-Y.mp3,D# minor,136,,,,,,,,,
gm_n76Dsl0c.mp3,A major,114,,,,,,,,,
glPUjj0HIvw.mp3,F major,132,,,,,,,,,
GM2C0fiZcp8.mp3,A major,118,,,,,,,,,
gqkNPcUMffU.mp3,D# minor,127,,,,,,,,,
GqKXkKplELU.mp3,F major,130,,,,,,,,,
GqnjzONrPiA.mp3,G# minor,136,,,,,,,,,
GRKQJQIcn5o.mp3,F minor,113,,,,,,,,,
gQPN3UKQM-U.mp3,A# minor,144,,,,,,,,,
gm1uNgHw6Xo.mp3,B major,85,,,,,,,,,
gugjMmXQrDo.mp3,A minor,109,,,,,,,,,
gvEvRBeYO2M.mp3,F major,84,,,,,,,,,
gt0QF8-dTNw.mp3,E minor,120,,,,,,,,,
GvMbfC-Z8mc.mp3,A minor,155,,,,,,,,,
gXlDStpJVhM.mp3,F major,123,,,,,,,,,
GURvHJNmGrc.mp3,G major,155,,,,,,,,,
Gw_a4iutD1Q.mp3,A# minor,99,,,,,,,,,
GXru4Q7Lgxo.mp3,A minor,136,,,,,,,,,
GZ3x1tMre50.mp3,C minor,135,,,,,,,,,
Gz-sC-vSIXk.mp3,E minor,89,,,,,,,,,
H-V7cOestUs.mp3,A# minor,96,,,,,,,,,
h1HQxcTYTho.mp3,G minor,163,,,,,,,,,
H_WSu29W1CQ.mp3,D minor,103,,,,,,,,,
H02iwWCrXew.mp3,F major,123,,,,,,,,,
h6Hq_MOFJDA.mp3,C major,130,,,,,,,,,
H6JzeAHCd98.mp3,F minor,119,,,,,,,,,
h5LR-IZbbc0.mp3,G major,130,,,,,,,,,
h7k2uwJmwxo.mp3,C# major,162,,,,,,,,,
h8Ek3v1RBEU.mp3,C major,136,,,,,,,,,
h95-IL3C-Z8.mp3,D minor,105,,,,,,,,,
h7y6iE0aB5s.mp3,D major,140,,,,,,,,,
H50wW4eAFKo.mp3,C major,136,,,,,,,,,
HaYFeUhyQ9M.mp3,C major,102,,,,,,,,,
HAmI1MJECZ4.mp3,A minor,108,,,,,,,,,
HAZ-wyCu8uE.mp3,G major,126,,,,,,,,,
HAIWK9IXpHg.mp3,A minor,125,,,,,,,,,
hBwjS_4ow1Q.mp3,C major,121,,,,,,,,,
HbTs3TLo414.mp3,A# major,97,,,,,,,,,
HexTZbSIEII.mp3,F minor,100,,,,,,,,,
HG8tqEUTlvs.mp3,C major,104,,,,,,,,,
hFYCjZvv8y4.mp3,C major,136,,,,,,,,,
hHxE2wdegms.mp3,C major,95,,,,,,,,,
HgwvNhQ_YzQ.mp3,F major,107,,,,,,,,,
Hi2RE2Em6Cw.mp3,G# minor,178,,,,,,,,,
HHA0HRjDgc8.mp3,G major,120,,,,,,,,,
hInnyzLGS2I.mp3,A minor,117,,,,,,,,,
hieKgQNQpMA.mp3,A major,118,,,,,,,,,
HK958YS_YNA.mp3,C major,112,,,,,,,,,
HKV0QuQsonk.mp3,E major,172,,,,,,,,,
HjKRxa7ZyMs.mp3,A major,91,,,,,,,,,
HJxkAcj9TKM.mp3,E major,144,,,,,,,,,
HmZm8vNHBSU.mp3,A minor,107,,,,,,,,,
HnL-7x4n4d8.mp3,F major,88,,,,,,,,,
hMa1yH5QCxk.mp3,D# major,185,,,,,,,,,
HOYnOeo42ko.mp3,A minor,145,,,,,,,,,
hNqwBTCslMw.mp3,F major,87,,,,,,,,,
hPxZiCha6pM.mp3,F minor,100,,,,,,,,,
hQokYC2-b2A.mp3,D minor,83,,,,,,,,,
HQQs3nl0LcY.mp3,C minor,117,,,,,,,,,
Hr-4Aln1Il8.mp3,D minor,100,,,,,,,,,
hro4AdTYiTA.mp3,E major,155,,,,,,,,,
Hs3Y5jQkuAk.mp3,C# minor,105,,,,,,,,,
HRu7W935dyk.mp3,A minor,129,,,,,,,,,
Hsufiso4mLo.mp3,F major,123,,,,,,,,,
HssUnxcw9wQ.mp3,F# minor,144,,,,,,,,,
hsvAj6qfmFQ.mp3,D major,83,,,,,,,,,
Ht3HsVs9alo.mp3,C major,128,,,,,,,,,
htEtTra7rdw.mp3,D major,105,,,,,,,,,
Htbo1yW6qeU.mp3,D major,112,,,,,,,,,
HTOP6TOJwOI.mp3,A major,110,,,,,,,,,
HT666XwJR2s.mp3,D# minor,113,,,,,,,,,
HtYOm59fys8.mp3,F# minor,90,,,,,,,,,
HypgcCT1r68.mp3,E major,140,,,,,,,,,
hz8ul-gmLyA.mp3,F major,97,,,,,,,,,
Hv7t_zFUDBk.mp3,F major,154,,,,,,,,,
hxW2qrzciIA.mp3,A minor,89,,,,,,,,,
HZu1cTg-xUM.mp3,A minor,172,,,,,,,,,
Hzgzim5m7oU.mp3,A minor,118,,,,,,,,,
I_WGI3y2jqM.mp3,A# minor,123,,,,,,,,,
I0ZqXv8KsJc.mp3,C major,92,,,,,,,,,
i0NloNxh4xE.mp3,G major,92,,,,,,,,,
i0IJqIzO_YM.mp3,F major,130,,,,,,,,,
i2MhRCYkgbI.mp3,A# major,132,,,,,,,,,
i3Nkujj45pk.mp3,C major,111,,,,,,,,,
I4kNl7cQdcU.mp3,A major,155,,,,,,,,,
i6O98o2FRHw.mp3,D minor,135,,,,,,,,,
I6COwgigJ-g.mp3,E major,133,,,,,,,,,
i7GxI9aiiYE.mp3,A minor,118,,,,,,,,,
i7mmXeRvgLo.mp3,G# major,73,,,,,,,,,
ib-Qiyklq-Q.mp3,B major,133,,,,,,,,,
IDAr48u3BB0.mp3,C# major,124,,,,,,,,,
IdblOCGGeHM.mp3,C major,135,,,,,,,,,
idQhux3kqTw.mp3,F minor,135,,,,,,,,,
i8vDt5GUb-8.mp3,E major,90,,,,,,,,,
IDumJG4RXt8.mp3,A major,152,,,,,,,,,
ie621R03ZcU.mp3,F minor,115,,,,,,,,,
iFNi5-hppUE.mp3,A major,93,,,,,,,,,
ieSzsh4hJWI.mp3,B major,115,,,,,,,,,
igqR7Pcxfmk.mp3,A# major,140,,,,,,,,,
Ih4VYnbm6Sw.mp3,B major,172,,,,,,,,,
iJgnAHEHBYI.mp3,C major,107,,,,,,,,,
iHwdQdwc_Tk.mp3,C major,172,,,,,,,,,
iKQH9wQaviw.mp3,F major,127,,,,,,,,,
IlN82YoEpNo.mp3,E major,185,,,,,,,,,
IKPtNDYezLY.mp3,A# major,129,,,,,,,,,
ILQq5hQhHYY.mp3,A major,100,,,,,,,,,
iLsDZjIH7sE.mp3,G# minor,89,,,,,,,,,
INyo5ctzmGo.mp3,C minor,166,,,,,,,,,
iMfTHHLbj5g.mp3,D major,128,,,,,,,,,
iN9hRCxwxBQ.mp3,F# major,144,,,,,,,,,
IOqTCaziZp0.mp3,A minor,112,,,,,,,,,
IqhfGwnGNDg.mp3,C major,117,,,,,,,,,
IqlrxA2Atdg.mp3,A# major,129,,,,,,,,,
iQ1-jSvxMJ0.mp3,F# major,89,,,,,,,,,
iQnmoquHwaA.mp3,D# major,96,,,,,,,,,
iQuTPEYg2ow.mp3,A# major,99,,,,,,,,,
irUYwVN_AQ4.mp3,D major,83,,,,,,,,,
IQovoot_ZUM.mp3,A major,129,,,,,,,,,
ItX7H66gsrQ.mp3,D minor,86,,,,,,,,,
isPm79xTzM4.mp3,G minor,141,,,,,,,,,
iTUUWOV4Vns.mp3,A minor,128,,,,,,,,,
iTXN9uCd0mw.mp3,C major,94,,,,,,,,,
ITyeI3YyYw8.mp3,D# minor,123,,,,,,,,,
IuUyMMXix8M.mp3,D# major,142,,,,,,,,,
iVHy8MG2CQU.mp3,F major,120,,,,,,,,,
iuubaXDeXh0.mp3,E minor,118,,,,,,,,,
IwrstxuicZk.mp3,A minor,95,,,,,,,,,
ivLmx6ixRRc.mp3,D major,100,,,,,,,,,
Iy5jiYWuNKo.mp3,C# minor,123,,,,,,,,,
IvNkGm8mxiM.mp3,A major,144,,,,,,,,,
iYhCn0jf46U.mp3,D minor,90,,,,,,,,,
iyNQr8k622c.mp3,G major,72,,,,,,,,,
iYpxxHQrP_Y.mp3,C major,98,,,,,,,,,
IZrrEBD-KjY.mp3,A major,148,,,,,,,,,
iZIHSn1ILxs.mp3,C major,123,,,,,,,,,
J-QipXhQM5M.mp3,A major,172,,,,,,,,,
j-QYIP7o2-A.mp3,E major,102,,,,,,,,,
J3POpdFlxWE.mp3,G major,91,,,,,,,,,
J2pIvg-2vEY.mp3,C major,98,,,,,,,,,
j4tXCs4KgmU.mp3,A major,130,,,,,,,,,
j7OHG7tHrNM.mp3,A# minor,152,,,,,,,,,
j1U3s8TVACA.mp3,D major,95,,,,,,,,,
jA4DR4vEgrs.mp3,A minor,117,,,,,,,,,
j70ha1PUlqk.mp3,D# major,80,,,,,,,,,
JbxLsqJIdsk.mp3,A major,111,,,,,,,,,
jAF2hZxdFRE.mp3,A minor,104,,,,,,,,,
jc5XQSVeQ2c.mp3,C# minor,90,,,,,,,,,
J64QS4tE6ic.mp3,A minor,140,,,,,,,,,
jcC3xM8Wa1w.mp3,C major,100,,,,,,,,,
Jg5--STf-iE.mp3,F minor,178,,,,,,,,,
JDk3GQkTyN4.mp3,D major,123,,,,,,,,,
jgC8y0ksrRg.mp3,A major,107,,,,,,,,,
jgnUqYSxflg.mp3,A minor,144,,,,,,,,,
jEZMSF2jNYg.mp3,D minor,172,,,,,,,,,
JgaGXv1XnrA.mp3,G minor,120,,,,,,,,,
JiOZ4Bz2d-Q.mp3,A# minor,118,,,,,,,,,
jjV91ZRqu-o.mp3,A major,112,,,,,,,,,
JJmqCKtJnxM.mp3,B major,87,,,,,,,,,
JK_NinOmFWw.mp3,G major,111,,,,,,,,,
JkBNmBQb5qY.mp3,A# major,111,,,,,,,,,
jJ2yGIYMWwo.mp3,E minor,79,,,,,,,,,
jmCwWbAWyZ8.mp3,B major,105,,,,,,,,,
jlXRengzZoc.mp3,A minor,97,,,,,,,,,
JnP2bVBZ9O8.mp3,A# major,99,,,,,,,,,
jmNrvlQ73pU.mp3,D# minor,132,,,,,,,,,
JndtG8Y7yfw.mp3,G major,136,,,,,,,,,
jO3K0B3kLZs.mp3,C minor,127,,,,,,,,,
jnvgq8STMGM.mp3,C minor,126,,,,,,,,,
JOJ01KXTw-A.mp3,C minor,100,,,,,,,,,
JOOfRE4m7PE.mp3,C major,151,,,,,,,,,
jPoM2o9kIBM.mp3,F major,128,,,,,,,,,
JpVULjoF7uI.mp3,A major,93,,,,,,,,,
jqDrvC3E9kw.mp3,C# minor,128,,,,,,,,,
JqNjeNeJzuA.mp3,B minor,108,,,,,,,,,
Jr4gOCh_4Pw.mp3,A minor,100,,,,,,,,,
jRCTcUh-XOc.mp3,E major,94,,,,,,,,,
jr2gdPY-88w.mp3,D minor,129,,,,,,,,,
jR7RYKPJBdo.mp3,F# minor,115,,,,,,,,,
jsP0W7-tEOc.mp3,A minor,118,,,,,,,,,
jtwh3nQP5Uo.mp3,D# minor,91,,,,,,,,,
JSd8CqBEbcY.mp3,A major,132,,,,,,,,,
juDuVT2goxs.mp3,D major,92,,,,,,,,,
jUnG9FOmbqo.mp3,A minor,120,,,,,,,,,
JvcH3kpEP8E.mp3,A major,130,,,,,,,,,
jssITlGSR4w.mp3,F major,120,,,,,,,,,
jutQL0DNstM.mp3,A# major,110,,,,,,,,,
JWMM7HPeTHQ.mp3,F major,91,,,,,,,,,
jwTIa_2A9ZU.mp3,A major,162,,,,,,,,,
Jze_zGYTGxY.mp3,C major,101,,,,,,,,,
jzj7STruKgQ.mp3,F major,75,,,,,,,,,
JYu3LjgnT9s.mp3,B major,120,,,,,,,,,
JY02BTJrrOc.mp3,D minor,96,,,,,,,,,
K1HaaiNUTCM.mp3,D minor,129,,,,,,,,,
K4wLg5g1xPw.mp3,C minor,121,,,,,,,,,
K8ddz3Bu4KI.mp3,E minor,178,,,,,,,,,
K45m79fEyz8.mp3,C minor,107,,,,,,,,,
K8dGb3-ZCHM.mp3,G minor,161,,,,,,,,,
K783SDTBKmg.mp3,F# minor,123,,,,,,,,,
KbgKbMk5Q3o.mp3,F major,144,,,,,,,,,
kcrO-lf345o.mp3,F# major,70,,,,,,,,,
KDuLZeVfYcg.mp3,C major,130,,,,,,,,,
kEhUA5OYm1M.mp3,F minor,81,,,,,,,,,
kF89VnRrWr0.mp3,E minor,94,,,,,,,,,
kfrZnIx2VFE.mp3,C minor,89,,,,,,,,,
kfzqUsGMHE0.mp3,G major,90,,,,,,,,,
kHCDajKs17E.mp3,F# minor,110,,,,,,,,,
KGr_KFiCX4s.mp3,G major,151,,,,,,,,,
kH3JycOMCR0.mp3,D minor,172,,,,,,,,,
kHFnc_eV4Lg.mp3,C minor,136,,,,,,,,,
kjBGSC1ond8.mp3,G major,164,,,,,,,,,
KHx0_NFuGb4.mp3,F major,99,,,,,,,,,
kjc8kOCB3_k.mp3,G major,116,,,,,,,,,
KjpVMX3wcJQ.mp3,F minor,172,,,,,,,,,
Kjmq-ADfcGw.mp3,C major,100,,,,,,,,,
KJXzkUH72cY.mp3,D major,106,,,,,,,,,
kkiz1_d1GsA.mp3,D major,78,,,,,,,,,
Kk6Bi23Q7-E.mp3,E minor,126,,,,,,,,,
KKKOpKvk9Ok.mp3,E major,109,,,,,,,,,
kNLwH8AEa7Q.mp3,C# major,105,,,,,,,,,
KObDkEBwuTc.mp3,A# major,115,,,,,,,,,
KnwxN24E2yY.mp3,A# major,103,,,,,,,,,
kOSsIIxQ_dE.mp3,G major,152,,,,,,,,,
